Year,(semi-) final,Edition,Jury or Televoting,from_country,from_bloc,to_country,points,Duplicate,to_bloc
1985,f,1985f,J,Luxembourg,Western Bloc,Italy,12,,
1985,f,1985f,J,Norway,Nordic Bloc,Israel,10,,
1985,f,1985f,J,Norway,Nordic Bloc,Sweden,12,,
1985,f,1985f,J,Portugal,Iberian Bloc,Italy,12,,
1985,f,1985f,J,Portugal,Iberian Bloc,Luxembourg,10,,
1985,f,1985f,J,Spain,Iberian Bloc,Germany,10,,
1985,f,1985f,J,Spain,Iberian Bloc,Italy,12,,
1985,f,1985f,J,Sweden,Nordic Bloc,Finland,10,,
1985,f,1985f,J,Sweden,Nordic Bloc,Norway,12,,
1985,f,1985f,J,Switzerland,Western Bloc,Turkey,12,,
1985,f,1985f,J,Switzerland,Western Bloc,United Kingdom,10,,
1985,f,1985f,J,Turkey,Balkan Bloc,Spain,12,,
1985,f,1985f,J,Turkey,Balkan Bloc,United Kingdom,10,,
1985,f,1985f,J,United Kingdom,Western Bloc,Austria,10,,
1985,f,1985f,J,United Kingdom,Western Bloc,Norway,12,,
1986,f,1986f,J,Austria,Western Bloc,Ireland,12,,
1986,f,1986f,J,Austria,Western Bloc,Luxembourg,10,,
1986,f,1986f,J,Belgium,Western Bloc,Luxembourg,10,,
1986,f,1986f,J,Belgium,Western Bloc,Switzerland,12,,
1986,f,1986f,J,Cyprus,Balkan Bloc,Belgium,10,,
1986,f,1986f,J,Cyprus,Balkan Bloc,F.U.Y/S.M.,12,,
1986,f,1986f,J,Denmark,Nordic Bloc,Belgium,10,,
1986,f,1986f,J,Denmark,Nordic Bloc,Ireland,12,,
1986,f,1986f,J,Finland,Nordic Bloc,Belgium,12,,
1986,f,1986f,J,Finland,Nordic Bloc,United Kingdom,10,,
1986,f,1986f,J,France,Western Bloc,Belgium,12,,
1986,f,1986f,J,France,Western Bloc,United Kingdom,10,,
1986,f,1986f,J,Germany,Western Bloc,Luxembourg,12,,
1986,f,1986f,J,Germany,Western Bloc,Netherlands,10,,
1986,f,1986f,J,Iceland,Nordic Bloc,Belgium,10,,
1986,f,1986f,J,Iceland,Nordic Bloc,Sweden,12,,
1986,f,1986f,J,Ireland,Western Bloc,Belgium,12,,
1986,f,1986f,J,Ireland,Western Bloc,Switzerland,10,,
1986,f,1986f,J,Israel,Other Countries,Denmark,10,,
1986,f,1986f,J,Israel,Other Countries,Switzerland,12,,
1986,f,1986f,J,Luxembourg,Western Bloc,Belgium,10,,
1986,f,1986f,J,Luxembourg,Western Bloc,Switzerland,12,,
1986,f,1986f,J,Norway,Nordic Bloc,Denmark,10,,
1986,f,1986f,J,Norway,Nordic Bloc,Luxembourg,12,,
1986,f,1986f,J,Portugal,Iberian Bloc,Belgium,12,,
1986,f,1986f,J,Portugal,Iberian Bloc,Switzerland,10,,
1986,f,1986f,J,Spain,Iberian Bloc,Belgium,10,,
1986,f,1986f,J,Spain,Iberian Bloc,Ireland,12,,
1986,f,1986f,J,Sweden,Nordic Bloc,Luxembourg,10,,
1986,f,1986f,J,Sweden,Nordic Bloc,Switzerland,12,,
1986,f,1986f,J,Switzerland,Western Bloc,Belgium,10,,
1986,f,1986f,J,Switzerland,Western Bloc,Sweden,12,,
1986,f,1986f,J,Netherlands,Western Bloc,Belgium,10,,
1986,f,1986f,J,Netherlands,Western Bloc,Switzerland,12,,
1986,f,1986f,J,Turkey,Balkan Bloc,Belgium,12,,
1986,f,1986f,J,Turkey,Balkan Bloc,Switzerland,10,,
1986,f,1986f,J,United Kingdom,Western Bloc,Belgium,10,,
1986,f,1986f,J,United Kingdom,Western Bloc,Germany,12,,
1986,f,1986f,J,F.U.Y/S.M.,Balkan Bloc,Belgium,10,,
1986,f,1986f,J,F.U.Y/S.M.,Balkan Bloc,Turkey,12,,
1987,f,1987f,J,Austria,Western Bloc,Germany,10,,
1987,f,1987f,J,Austria,Western Bloc,Ireland,12,,
1987,f,1987f,J,Belgium,Western Bloc,Germany,10,,
1987,f,1987f,J,Belgium,Western Bloc,Ireland,12,,
1987,f,1987f,J,Cyprus,Balkan Bloc,Greece,12,,
1987,f,1987f,J,Cyprus,Balkan Bloc,F.U.Y/S.M.,10,,
1987,f,1987f,J,Denmark,Nordic Bloc,Cyprus,10,,
1987,f,1987f,J,Denmark,Nordic Bloc,Germany,12,,
1987,f,1987f,J,Finland,Nordic Bloc,Germany,10,,
1987,f,1987f,J,Finland,Nordic Bloc,Ireland,12,,
1987,f,1987f,J,France,Western Bloc,Israel,10,,
1987,f,1987f,J,France,Western Bloc,Netherlands,12,,
1987,f,1987f,J,Germany,Western Bloc,Iceland,10,,
1987,f,1987f,J,Germany,Western Bloc,Italy,12,,
1987,f,1987f,J,Greece,Balkan Bloc,Cyprus,12,,
1987,f,1987f,J,Greece,Balkan Bloc,Spain,10,,
1987,f,1987f,J,Iceland,Nordic Bloc,Germany,12,,
1987,f,1987f,J,Iceland,Nordic Bloc,F.U.Y/S.M.,10,,
1987,f,1987f,J,Ireland,Western Bloc,France,10,,
1987,f,1987f,J,Ireland,Western Bloc,Italy,12,,
1987,f,1987f,J,Israel,Other Countries,Sweden,12,,
1987,f,1987f,J,Israel,Other Countries,United Kingdom,10,,
1987,f,1987f,J,Italy,Other Countries,Ireland,12,,
1987,f,1987f,J,Italy,Other Countries,Netherlands,10,,
1987,f,1987f,J,Luxembourg,Western Bloc,France,12,,
1987,f,1987f,J,Luxembourg,Western Bloc,Ireland,10,,
1987,f,1987f,J,Norway,Nordic Bloc,Finland,10,,
1987,f,1987f,J,Norway,Nordic Bloc,F.U.Y/S.M.,12,,
1987,f,1987f,J,Portugal,Iberian Bloc,Israel,10,,
1987,f,1987f,J,Portugal,Iberian Bloc,Italy,12,,
1987,f,1987f,J,Spain,Iberian Bloc,Ireland,10,,
1987,f,1987f,J,Spain,Iberian Bloc,Italy,12,,
1987,f,1987f,J,Sweden,Nordic Bloc,Ireland,12,,
1987,f,1987f,J,Sweden,Nordic Bloc,Norway,10,,
1987,f,1987f,J,Switzerland,Western Bloc,Ireland,12,,
1987,f,1987f,J,Switzerland,Western Bloc,Netherlands,10,,
1987,f,1987f,J,Netherlands,Western Bloc,Germany,10,,
1987,f,1987f,J,Netherlands,Western Bloc,Ireland,12,,
1987,f,1987f,J,Turkey,Balkan Bloc,Ireland,10,,
1987,f,1987f,J,Turkey,Balkan Bloc,F.U.Y/S.M.,12,,
1987,f,1987f,J,United Kingdom,Western Bloc,Germany,10,,
1987,f,1987f,J,United Kingdom,Western Bloc,Ireland,12,,
1987,f,1987f,J,F.U.Y/S.M.,Balkan Bloc,Cyprus,10,,
1987,f,1987f,J,F.U.Y/S.M.,Balkan Bloc,Italy,12,,
1988,f,1988f,J,Austria,Western Bloc,Denmark,12,,
1988,f,1988f,J,Austria,Western Bloc,United Kingdom,10,,
1988,f,1988f,J,Belgium,Western Bloc,Israel,10,,
1988,f,1988f,J,Belgium,Western Bloc,United Kingdom,12,,
1988,f,1988f,J,Denmark,Nordic Bloc,United Kingdom,10,,
1988,f,1988f,J,Denmark,Nordic Bloc,F.U.Y/S.M.,12,,
1988,f,1988f,J,Finland,Nordic Bloc,Luxembourg,12,,
1988,f,1988f,J,Finland,Nordic Bloc,United Kingdom,10,,
1988,f,1988f,J,France,Western Bloc,Denmark,12,,
1988,f,1988f,J,France,Western Bloc,Israel,10,,
1988,f,1988f,J,Germany,Western Bloc,Switzerland,12,,
1988,f,1988f,J,Germany,Western Bloc,United Kingdom,10,,
1988,f,1988f,J,Greece,Balkan Bloc,Switzerland,10,,
1988,f,1988f,J,Greece,Balkan Bloc,Netherlands,12,,
1988,f,1988f,J,Iceland,Nordic Bloc,Denmark,10,,
1988,f,1988f,J,Iceland,Nordic Bloc,F.U.Y/S.M.,12,,
1988,f,1988f,J,Ireland,Western Bloc,Luxembourg,12,,
1988,f,1988f,J,Ireland,Western Bloc,Switzerland,10,,
1988,f,1988f,J,Israel,Other Countries,United Kingdom,10,,
1988,f,1988f,J,Israel,Other Countries,F.U.Y/S.M.,12,,
1988,f,1988f,J,Italy,Other Countries,Sweden,10,,
1988,f,1988f,J,Italy,Other Countries,United Kingdom,12,,
1988,f,1988f,J,Luxembourg,Western Bloc,France,10,,
1988,f,1988f,J,Luxembourg,Western Bloc,Netherlands,12,,
1988,f,1988f,J,Norway,Nordic Bloc,Denmark,10,,
1988,f,1988f,J,Norway,Nordic Bloc,Sweden,12,,
1988,f,1988f,J,Portugal,Iberian Bloc,Israel,10,,
1988,f,1988f,J,Portugal,Iberian Bloc,Switzerland,12,,
1988,f,1988f,J,Spain,Iberian Bloc,Ireland,12,,
1988,f,1988f,J,Spain,Iberian Bloc,United Kingdom,10,,
1988,f,1988f,J,Sweden,Nordic Bloc,Luxembourg,10,,
1988,f,1988f,J,Sweden,Nordic Bloc,Switzerland,12,,
1988,f,1988f,J,Switzerland,Western Bloc,Israel,10,,
1988,f,1988f,J,Switzerland,Western Bloc,Luxembourg,12,,
1988,f,1988f,J,Netherlands,Western Bloc,Denmark,12,,
1988,f,1988f,J,Netherlands,Western Bloc,Switzerland,10,,
1988,f,1988f,J,Turkey,Balkan Bloc,Switzerland,10,,
1988,f,1988f,J,Turkey,Balkan Bloc,United Kingdom,12,,
1988,f,1988f,J,United Kingdom,Western Bloc,Norway,12,,
1988,f,1988f,J,United Kingdom,Western Bloc,Switzerland,10,,
1988,f,1988f,J,F.U.Y/S.M.,Balkan Bloc,France,12,,
1988,f,1988f,J,F.U.Y/S.M.,Balkan Bloc,Norway,10,,
1989,f,1989f,J,Austria,Western Bloc,Sweden,12,,
1989,f,1989f,J,Austria,Western Bloc,F.U.Y/S.M.,10,,
1989,f,1989f,J,Belgium,Western Bloc,Austria,12,,
1989,f,1989f,J,Belgium,Western Bloc,F.U.Y/S.M.,10,,
1989,f,1989f,J,Cyprus,Balkan Bloc,Austria,10,,
1989,f,1989f,J,Cyprus,Balkan Bloc,Greece,12,,
1989,f,1989f,J,Denmark,Nordic Bloc,Sweden,12,,
1989,f,1989f,J,Denmark,Nordic Bloc,F.U.Y/S.M.,10,,
1989,f,1989f,J,Finland,Nordic Bloc,Denmark,12,,
1989,f,1989f,J,Finland,Nordic Bloc,Italy,10,,
1989,f,1989f,J,France,Western Bloc,Finland,10,,
1989,f,1989f,J,France,Western Bloc,United Kingdom,12,,
1989,f,1989f,J,Germany,Western Bloc,Spain,10,,
1989,f,1989f,J,Germany,Western Bloc,United Kingdom,12,,
1989,f,1989f,J,Greece,Balkan Bloc,Austria,12,,
1989,f,1989f,J,Greece,Balkan Bloc,Spain,10,,
1989,f,1989f,J,Iceland,Nordic Bloc,Cyprus,12,,
1989,f,1989f,J,Iceland,Nordic Bloc,Denmark,10,,
1989,f,1989f,J,Ireland,Western Bloc,Denmark,10,,
1989,f,1989f,J,Ireland,Western Bloc,F.U.Y/S.M.,12,,
1989,f,1989f,J,Israel,Other Countries,Finland,10,,
1989,f,1989f,J,Israel,Other Countries,F.U.Y/S.M.,12,,
1989,f,1989f,J,Italy,Other Countries,Austria,12,,
1989,f,1989f,J,Italy,Other Countries,Netherlands,10,,
1989,f,1989f,J,Luxembourg,Western Bloc,Spain,10,,
1989,f,1989f,J,Luxembourg,Western Bloc,United Kingdom,12,,
1989,f,1989f,J,Norway,Nordic Bloc,Denmark,10,,
1989,f,1989f,J,Norway,Nordic Bloc,United Kingdom,12,,
1989,f,1989f,J,Portugal,Iberian Bloc,Greece,10,,
1989,f,1989f,J,Portugal,Iberian Bloc,United Kingdom,12,,
1989,f,1989f,J,Spain,Iberian Bloc,Italy,12,,
1989,f,1989f,J,Spain,Iberian Bloc,United Kingdom,10,,
1989,f,1989f,J,Sweden,Nordic Bloc,Denmark,12,,
1989,f,1989f,J,Sweden,Nordic Bloc,United Kingdom,10,,
1989,f,1989f,J,Switzerland,Western Bloc,Greece,12,,
1989,f,1989f,J,Switzerland,Western Bloc,Spain,10,,
1989,f,1989f,J,Netherlands,Western Bloc,Denmark,12,,
1989,f,1989f,J,Netherlands,Western Bloc,Switzerland,10,,
1989,f,1989f,J,Turkey,Balkan Bloc,Finland,10,,
1989,f,1989f,J,Turkey,Balkan Bloc,F.U.Y/S.M.,12,,
1989,f,1989f,J,United Kingdom,Western Bloc,Denmark,10,,
1989,f,1989f,J,United Kingdom,Western Bloc,F.U.Y/S.M.,12,,
1989,f,1989f,J,F.U.Y/S.M.,Balkan Bloc,Finland,10,,
1989,f,1989f,J,F.U.Y/S.M.,Balkan Bloc,Sweden,12,,
1990,f,1990f,J,Austria,Western Bloc,Iceland,10,,
1990,f,1990f,J,Austria,Western Bloc,Ireland,12,,
1990,f,1990f,J,Belgium,Western Bloc,Iceland,10,,
1990,f,1990f,J,Belgium,Western Bloc,United Kingdom,12,,
1990,f,1990f,J,Cyprus,Balkan Bloc,Italy,12,,
1990,f,1990f,J,Cyprus,Balkan Bloc,F.U.Y/S.M.,10,,
1990,f,1990f,J,Denmark,Nordic Bloc,Iceland,10,,
1990,f,1990f,J,Denmark,Nordic Bloc,Switzerland,12,,
1990,f,1990f,J,Finland,Nordic Bloc,France,12,,
1990,f,1990f,J,Finland,Nordic Bloc,Spain,10,,
1990,f,1990f,J,France,Western Bloc,Luxembourg,12,,
1990,f,1990f,J,France,Western Bloc,United Kingdom,10,,
1990,f,1990f,J,Germany,Western Bloc,France,10,,
1990,f,1990f,J,Germany,Western Bloc,Spain,12,,
1990,f,1990f,J,Greece,Balkan Bloc,Italy,10,,
1990,f,1990f,J,Greece,Balkan Bloc,Switzerland,12,,
1990,f,1990f,J,Iceland,Nordic Bloc,France,12,,
1990,f,1990f,J,Iceland,Nordic Bloc,F.U.Y/S.M.,10,,
1990,f,1990f,J,Ireland,Western Bloc,Germany,10,,
1990,f,1990f,J,Ireland,Western Bloc,Italy,12,,
1990,f,1990f,J,Israel,Other Countries,United Kingdom,10,,
1990,f,1990f,J,Israel,Other Countries,F.U.Y/S.M.,12,,
1990,f,1990f,J,Italy,Other Countries,Austria,12,,
1990,f,1990f,J,Italy,Other Countries,F.U.Y/S.M.,10,,
1990,f,1990f,J,Luxembourg,Western Bloc,Germany,12,,
1990,f,1990f,J,Luxembourg,Western Bloc,Italy,10,,
1990,f,1990f,J,Norway,Nordic Bloc,France,12,,
1990,f,1990f,J,Norway,Nordic Bloc,Iceland,10,,
1990,f,1990f,J,Portugal,Iberian Bloc,Iceland,12,,
1990,f,1990f,J,Portugal,Iberian Bloc,Italy,10,,
1990,f,1990f,J,Spain,Iberian Bloc,Ireland,10,,
1990,f,1990f,J,Spain,Iberian Bloc,Italy,12,,
1990,f,1990f,J,Sweden,Nordic Bloc,Ireland,12,,
1990,f,1990f,J,Sweden,Nordic Bloc,Italy,10,,
1990,f,1990f,J,Switzerland,Western Bloc,France,12,,
1990,f,1990f,J,Switzerland,Western Bloc,United Kingdom,10,,
1990,f,1990f,J,Netherlands,Western Bloc,France,12,,
1990,f,1990f,J,Netherlands,Western Bloc,Ireland,10,,
1990,f,1990f,J,Turkey,Balkan Bloc,Spain,10,,
1990,f,1990f,J,Turkey,Balkan Bloc,F.U.Y/S.M.,12,,
1990,f,1990f,J,United Kingdom,Western Bloc,Iceland,12,,
1990,f,1990f,J,United Kingdom,Western Bloc,Ireland,10,,
1990,f,1990f,J,F.U.Y/S.M.,Balkan Bloc,France,12,,
1990,f,1990f,J,F.U.Y/S.M.,Balkan Bloc,United Kingdom,10,,
1991,f,1991f,J,Austria,Western Bloc,France,12,,
1991,f,1991f,J,Austria,Western Bloc,Sweden,10,,
1991,f,1991f,J,Belgium,Western Bloc,Sweden,10,,
1991,f,1991f,J,Belgium,Western Bloc,Switzerland,12,,
1991,f,1991f,J,Cyprus,Balkan Bloc,Greece,10,,
1991,f,1991f,J,Cyprus,Balkan Bloc,Spain,12,,
1991,f,1991f,J,Denmark,Nordic Bloc,Israel,10,,
1991,f,1991f,J,Denmark,Nordic Bloc,Sweden,12,,
1991,f,1991f,J,Finland,Nordic Bloc,France,10,,
1991,f,1991f,J,Finland,Nordic Bloc,Italy,12,,
1991,f,1991f,J,France,Western Bloc,Cyprus,12,,
1991,f,1991f,J,France,Western Bloc,Portugal,10,,
1991,f,1991f,J,Germany,Western Bloc,Malta,10,,
1991,f,1991f,J,Germany,Western Bloc,Sweden,12,,
1991,f,1991f,J,Greece,Balkan Bloc,Cyprus,12,,
1991,f,1991f,J,Greece,Balkan Bloc,Spain,10,,
1991,f,1991f,J,Iceland,Nordic Bloc,Israel,10,,
1991,f,1991f,J,Iceland,Nordic Bloc,Sweden,12,,
1991,f,1991f,J,Ireland,Western Bloc,Italy,10,,
1991,f,1991f,J,Ireland,Western Bloc,Malta,12,,
1991,f,1991f,J,Israel,Other Countries,France,12,,
1991,f,1991f,J,Israel,Other Countries,Sweden,10,,
1991,f,1991f,J,Italy,Other Countries,France,12,,
1991,f,1991f,J,Italy,Other Countries,Malta,10,,
1991,f,1991f,J,Luxembourg,Western Bloc,Malta,10,,
1991,f,1991f,J,Luxembourg,Western Bloc,Switzerland,12,,
1991,f,1991f,J,Malta,Other Countries,Cyprus,12,,
1991,f,1991f,J,Malta,Other Countries,United Kingdom,10,,
1991,f,1991f,J,Norway,Nordic Bloc,France,12,,
1991,f,1991f,J,Norway,Nordic Bloc,Italy,10,,
1991,f,1991f,J,Portugal,Iberian Bloc,Italy,12,,
1991,f,1991f,J,Portugal,Iberian Bloc,Sweden,10,,
1991,f,1991f,J,Spain,Iberian Bloc,Israel,12,,
1991,f,1991f,J,Spain,Iberian Bloc,Portugal,10,,
1991,f,1991f,J,Sweden,Nordic Bloc,Iceland,10,,
1991,f,1991f,J,Sweden,Nordic Bloc,Malta,12,,
1991,f,1991f,J,Switzerland,Western Bloc,Spain,12,,
1991,f,1991f,J,Switzerland,Western Bloc,Sweden,10,,
1991,f,1991f,J,Turkey,Balkan Bloc,Israel,12,,
1991,f,1991f,J,Turkey,Balkan Bloc,Italy,10,,
1991,f,1991f,J,United Kingdom,Western Bloc,Israel,10,,
1991,f,1991f,J,United Kingdom,Western Bloc,Sweden,12,,
1991,f,1991f,J,F.U.Y/S.M.,Balkan Bloc,France,10,,
1991,f,1991f,J,F.U.Y/S.M.,Balkan Bloc,Israel,12,,
1992,f,1992f,J,Austria,Western Bloc,Ireland,10,,
1992,f,1992f,J,Austria,Western Bloc,United Kingdom,12,,
1992,f,1992f,J,Belgium,Western Bloc,Malta,10,,
1992,f,1992f,J,Belgium,Western Bloc,United Kingdom,12,,
1992,f,1992f,J,Cyprus,Balkan Bloc,Greece,12,,
1992,f,1992f,J,Cyprus,Balkan Bloc,Italy,10,,
1992,f,1992f,J,Denmark,Nordic Bloc,Ireland,10,,
1992,f,1992f,J,Denmark,Nordic Bloc,United Kingdom,12,,
1992,f,1992f,J,Finland,Nordic Bloc,Ireland,10,,
1992,f,1992f,J,Finland,Nordic Bloc,Italy,12,,
1992,f,1992f,J,France,Western Bloc,Italy,12,,
1992,f,1992f,J,France,Western Bloc,United Kingdom,10,,
1992,f,1992f,J,Germany,Western Bloc,Ireland,10,,
1992,f,1992f,J,Germany,Western Bloc,United Kingdom,12,,
1992,f,1992f,J,Greece,Balkan Bloc,Cyprus,10,,
1992,f,1992f,J,Greece,Balkan Bloc,Ireland,12,,
1992,f,1992f,J,Iceland,Nordic Bloc,Italy,10,,
1992,f,1992f,J,Iceland,Nordic Bloc,Switzerland,12,,
1992,f,1992f,J,Ireland,Western Bloc,Austria,12,,
1992,f,1992f,J,Ireland,Western Bloc,Malta,10,,
1992,f,1992f,J,Israel,Other Countries,France,12,,
1992,f,1992f,J,Israel,Other Countries,F.U.Y/S.M.,10,,
1992,f,1992f,J,Italy,Other Countries,Greece,12,,
1992,f,1992f,J,Italy,Other Countries,Switzerland,10,,
1992,f,1992f,J,Luxembourg,Western Bloc,Ireland,10,,
1992,f,1992f,J,Luxembourg,Western Bloc,Malta,12,,
1992,f,1992f,J,Malta,Other Countries,Ireland,12,,
1992,f,1992f,J,Malta,Other Countries,Luxembourg,10,,
1992,f,1992f,J,Norway,Nordic Bloc,France,10,,
1992,f,1992f,J,Norway,Nordic Bloc,Italy,12,,
1992,f,1992f,J,Portugal,Iberian Bloc,Germany,10,,
1992,f,1992f,J,Portugal,Iberian Bloc,Malta,12,,
1992,f,1992f,J,Spain,Iberian Bloc,Israel,10,,
1992,f,1992f,J,Spain,Iberian Bloc,Malta,12,,
1992,f,1992f,J,Sweden,Nordic Bloc,Ireland,10,,
1992,f,1992f,J,Sweden,Nordic Bloc,Malta,12,,
1992,f,1992f,J,Switzerland,Western Bloc,France,12,,
1992,f,1992f,J,Switzerland,Western Bloc,Greece,10,,
1992,f,1992f,J,Netherlands,Western Bloc,Ireland,10,,
1992,f,1992f,J,Netherlands,Western Bloc,Italy,12,,
1992,f,1992f,J,Turkey,Balkan Bloc,Ireland,12,,
1992,f,1992f,J,Turkey,Balkan Bloc,United Kingdom,10,,
1992,f,1992f,J,United Kingdom,Western Bloc,Austria,10,,
1992,f,1992f,J,United Kingdom,Western Bloc,Iceland,12,,
1992,f,1992f,J,F.U.Y/S.M.,Balkan Bloc,Israel,12,,
1992,f,1992f,J,F.U.Y/S.M.,Balkan Bloc,Malta,10,,
1993,f,1993f,J,Austria,Western Bloc,Sweden,10,,
1993,f,1993f,J,Austria,Western Bloc,United Kingdom,12,,
1993,f,1993f,J,Belgium,Western Bloc,Sweden,10,,
1993,f,1993f,J,Belgium,Western Bloc,United Kingdom,12,,
1993,f,1993f,J,Bosnia & Herzegovina,Balkan Bloc,Austria,12,,
1993,f,1993f,J,Bosnia & Herzegovina,Balkan Bloc,Netherlands,10,,
1993,f,1993f,J,Croatia,Balkan Bloc,Norway,12,,
1993,f,1993f,J,Croatia,Balkan Bloc,United Kingdom,10,,
1993,f,1993f,J,Cyprus,Balkan Bloc,France,10,,
1993,f,1993f,J,Cyprus,Balkan Bloc,Greece,12,,
1993,f,1993f,J,Denmark,Nordic Bloc,France,12,,
1993,f,1993f,J,Denmark,Nordic Bloc,Switzerland,10,,
1993,f,1993f,J,Finland,Nordic Bloc,Norway,12,,
1993,f,1993f,J,Finland,Nordic Bloc,Spain,10,,
1993,f,1993f,J,France,Western Bloc,Ireland,10,,
1993,f,1993f,J,France,Western Bloc,Switzerland,12,,
1993,f,1993f,J,Germany,Western Bloc,Norway,10,,
1993,f,1993f,J,Germany,Western Bloc,Switzerland,12,,
1993,f,1993f,J,Greece,Balkan Bloc,Cyprus,10,,
1993,f,1993f,J,Greece,Balkan Bloc,Norway,12,,
1993,f,1993f,J,Iceland,Nordic Bloc,Norway,10,,
1993,f,1993f,J,Iceland,Nordic Bloc,United Kingdom,12,,
1993,f,1993f,J,Ireland,Western Bloc,France,10,,
1993,f,1993f,J,Ireland,Western Bloc,Netherlands,12,,
1993,f,1993f,J,Israel,Other Countries,Sweden,10,,
1993,f,1993f,J,Israel,Other Countries,United Kingdom,12,,
1993,f,1993f,J,Italy,Other Countries,Ireland,12,,
1993,f,1993f,J,Italy,Other Countries,Switzerland,10,,
1993,f,1993f,J,Luxembourg,Western Bloc,Italy,10,,
1993,f,1993f,J,Luxembourg,Western Bloc,Switzerland,12,,
1993,f,1993f,J,Malta,Other Countries,Ireland,12,,
1993,f,1993f,J,Malta,Other Countries,Luxembourg,10,,
1993,f,1993f,J,Norway,Nordic Bloc,Ireland,12,,
1993,f,1993f,J,Norway,Nordic Bloc,Netherlands,10,,
1993,f,1993f,J,Portugal,Iberian Bloc,France,12,,
1993,f,1993f,J,Portugal,Iberian Bloc,Italy,10,,
1993,f,1993f,J,Slovenia,Balkan Bloc,Ireland,12,,
1993,f,1993f,J,Slovenia,Balkan Bloc,United Kingdom,10,,
1993,f,1993f,J,Spain,Iberian Bloc,Ireland,10,,
1993,f,1993f,J,Spain,Iberian Bloc,Portugal,12,,
1993,f,1993f,J,Sweden,Nordic Bloc,Ireland,12,,
1993,f,1993f,J,Sweden,Nordic Bloc,United Kingdom,10,,
1993,f,1993f,J,Switzerland,Western Bloc,Ireland,12,,
1993,f,1993f,J,Switzerland,Western Bloc,Norway,10,,
1993,f,1993f,J,Netherlands,Western Bloc,Ireland,10,,
1993,f,1993f,J,Netherlands,Western Bloc,Portugal,12,,
1993,f,1993f,J,Turkey,Balkan Bloc,Bosnia & Herzegovina,12,,
1993,f,1993f,J,Turkey,Balkan Bloc,Norway,10,,
1993,f,1993f,J,United Kingdom,Western Bloc,Ireland,12,,
1993,f,1993f,J,United Kingdom,Western Bloc,Switzerland,10,,
1994,f,1994f,J,Austria,Western Bloc,Ireland,10,,
1994,f,1994f,J,Austria,Western Bloc,Poland,12,,
1994,f,1994f,J,Bosnia & Herzegovina,Balkan Bloc,Ireland,10,,
1994,f,1994f,J,Bosnia & Herzegovina,Balkan Bloc,Malta,12,,
1994,f,1994f,J,Croatia,Balkan Bloc,Germany,10,,
1994,f,1994f,J,Croatia,Balkan Bloc,Ireland,12,,
1994,f,1994f,J,Cyprus,Balkan Bloc,Greece,12,,
1994,f,1994f,J,Cyprus,Balkan Bloc,Norway,10,,
1994,f,1994f,J,Estonia,East Bloc,Ireland,10,,
1994,f,1994f,J,Estonia,East Bloc,Poland,12,,
1994,f,1994f,J,Finland,Nordic Bloc,Cyprus,10,,
1994,f,1994f,J,Finland,Nordic Bloc,Hungary,12,,
1994,f,1994f,J,France,Western Bloc,Bosnia & Herzegovina,10,,
1994,f,1994f,J,France,Western Bloc,Poland,12,,
1994,f,1994f,J,Germany,Western Bloc,Ireland,12,,
1994,f,1994f,J,Germany,Western Bloc,Poland,10,,
1994,f,1994f,J,Greece,Balkan Bloc,Cyprus,12,,
1994,f,1994f,J,Greece,Balkan Bloc,Finland,10,,
1994,f,1994f,J,Hungary,Balkan Bloc,Germany,12,,
1994,f,1994f,J,Hungary,Balkan Bloc,Ireland,10,,
1994,f,1994f,J,Iceland,Nordic Bloc,Hungary,10,,
1994,f,1994f,J,Iceland,Nordic Bloc,Ireland,12,,
1994,f,1994f,J,Ireland,Western Bloc,Hungary,12,,
1994,f,1994f,J,Ireland,Western Bloc,Malta,10,,
1994,f,1994f,J,Lithuania,East Bloc,Ireland,10,,
1994,f,1994f,J,Lithuania,East Bloc,Poland,12,,
1994,f,1994f,J,Malta,Other Countries,Croatia,10,,
1994,f,1994f,J,Malta,Other Countries,Slovakia,12,,
1994,f,1994f,J,Norway,Nordic Bloc,Ireland,12,,
1994,f,1994f,J,Norway,Nordic Bloc,Sweden,10,,
1994,f,1994f,J,Poland,East Bloc,Hungary,12,,
1994,f,1994f,J,Poland,East Bloc,Russia,10,,
1994,f,1994f,J,Portugal,Iberian Bloc,Germany,10,,
1994,f,1994f,J,Portugal,Iberian Bloc,Ireland,12,,
1994,f,1994f,J,Romania,Balkan Bloc,Germany,12,,
1994,f,1994f,J,Romania,Balkan Bloc,Malta,10,,
1994,f,1994f,J,Russia,East Bloc,France,10,,
1994,f,1994f,J,Russia,East Bloc,Ireland,12,,
1994,f,1994f,J,Slovakia,East Bloc,Croatia,12,,
1994,f,1994f,J,Slovakia,East Bloc,Malta,10,,
1994,f,1994f,J,Spain,Iberian Bloc,Ireland,10,,
1994,f,1994f,J,Spain,Iberian Bloc,Portugal,12,,
1994,f,1994f,J,Sweden,Nordic Bloc,Hungary,12,,
1994,f,1994f,J,Sweden,Nordic Bloc,Ireland,10,,
1994,f,1994f,J,Switzerland,Western Bloc,Ireland,12,,
1994,f,1994f,J,Switzerland,Western Bloc,Poland,10,,
1994,f,1994f,J,Netherlands,Western Bloc,Hungary,10,,
1994,f,1994f,J,Netherlands,Western Bloc,Ireland,12,,
1994,f,1994f,J,United Kingdom,Western Bloc,Ireland,10,,
1994,f,1994f,J,United Kingdom,Western Bloc,Poland,12,,
