"event.year";"event.city";"awarding.country";"pts";"recipient.country";"event.type";"event.id";"page"
2014;"Copenhagen";"Romania";2;"Germany";"final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Romania";1;"Norway";"final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Russia";12;"Belarus";"final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Russia";10;"Azerbaijan";"final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Russia";8;"Armenia";"final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Russia";7;"Ukraine";"final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Russia";6;"Hungary";"final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Russia";5;"Austria";"final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Russia";4;"Greece";"final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Russia";3;"The Netherlands";"final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Russia";2;"Sweden";"final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Russia";1;"Iceland";"final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"San Marino";12;"Azerbaijan";"final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"San Marino";10;"Sweden";"final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"San Marino";8;"Iceland";"final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"San Marino";7;"Hungary";"final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"San Marino";6;"Armenia";"final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"San Marino";5;"United Kingdom";"final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"San Marino";4;"Malta";"final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"San Marino";3;"Finland";"final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"San Marino";2;"The Netherlands";"final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"San Marino";1;"Denmark";"final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Slovenia";12;"Austria";"final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Slovenia";10;"The Netherlands";"final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Slovenia";8;"Sweden";"final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Slovenia";7;"Montenegro";"final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Slovenia";6;"Denmark";"final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Slovenia";5;"Norway";"final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Slovenia";4;"Spain";"final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Slovenia";3;"Switzerland";"final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Slovenia";2;"Germany";"final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Slovenia";1;"Poland";"final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Spain";12;"Austria";"final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Spain";10;"Sweden";"final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Spain";8;"Romania";"final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Spain";7;"The Netherlands";"final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Spain";6;"Ukraine";"final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Spain";5;"United Kingdom";"final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Spain";4;"Armenia";"final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Spain";3;"Denmark";"final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Spain";2;"Hungary";"final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Spain";1;"Iceland";"final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Sweden";12;"Austria";"final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Sweden";10;"The Netherlands";"final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Sweden";8;"Denmark";"final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Sweden";7;"Hungary";"final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Sweden";6;"Finland";"final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Sweden";5;"Armenia";"final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Sweden";4;"Iceland";"final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Sweden";3;"Norway";"final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Sweden";2;"Poland";"final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Sweden";1;"France";"final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Switzerland";12;"Austria";"final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Switzerland";10;"The Netherlands";"final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Switzerland";8;"Spain";"final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Switzerland";7;"Germany";"final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Switzerland";6;"Sweden";"final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Switzerland";5;"Norway";"final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Switzerland";4;"Finland";"final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Switzerland";3;"Denmark";"final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Switzerland";2;"Italy";"final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Switzerland";1;"Hungary";"final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"The Netherlands";12;"Austria";"final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"The Netherlands";10;"Norway";"final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"The Netherlands";8;"Sweden";"final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"The Netherlands";7;"Armenia";"final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"The Netherlands";6;"Iceland";"final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"The Netherlands";5;"Malta";"final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"The Netherlands";4;"Hungary";"final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"The Netherlands";3;"Switzerland";"final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"The Netherlands";2;"Finland";"final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"The Netherlands";1;"Denmark";"final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Ukraine";12;"Sweden";"final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Ukraine";10;"Armenia";"final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Ukraine";8;"Austria";"final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Ukraine";7;"Poland";"final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Ukraine";6;"Belarus";"final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Ukraine";5;"Germany";"final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Ukraine";4;"Russia";"final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Ukraine";3;"Hungary";"final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Ukraine";2;"Spain";"final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Ukraine";1;"Azerbaijan";"final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"United Kingdom";12;"Austria";"final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"United Kingdom";10;"Malta";"final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"United Kingdom";8;"The Netherlands";"final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"United Kingdom";7;"Sweden";"final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"United Kingdom";6;"Finland";"final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"United Kingdom";5;"Spain";"final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"United Kingdom";4;"Iceland";"final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"United Kingdom";3;"Denmark";"final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"United Kingdom";2;"Greece";"final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"United Kingdom";1;"Switzerland";"final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Albania";12;"Montenegro";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Albania";10;"Hungary";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Albania";8;"San Marino";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Albania";7;"Azerbaijan";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Albania";6;"Sweden";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Albania";5;"Armenia";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Albania";4;"Moldova";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Albania";3;"Ukraine";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Albania";2;"The Netherlands";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Albania";1;"Portugal";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Armenia";12;"Ukraine";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Armenia";10;"The Netherlands";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Armenia";8;"Montenegro";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Armenia";7;"Russia";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Armenia";6;"Belgium";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Armenia";5;"Estonia";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Armenia";4;"Sweden";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Armenia";3;"Portugal";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Armenia";2;"San Marino";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Armenia";1;"Hungary";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Azerbaijan";12;"Ukraine";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Azerbaijan";10;"Russia";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Azerbaijan";8;"Hungary";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Azerbaijan";7;"Latvia";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Azerbaijan";6;"San Marino";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Azerbaijan";5;"Estonia";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Azerbaijan";4;"Belgium";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Azerbaijan";3;"The Netherlands";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Azerbaijan";2;"Montenegro";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Azerbaijan";1;"Portugal";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Belgium";12;"Hungary";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Belgium";10;"The Netherlands";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Belgium";8;"Sweden";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Belgium";7;"Ukraine";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Belgium";6;"Portugal";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Belgium";5;"Latvia";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Belgium";4;"Iceland";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Belgium";3;"Armenia";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Belgium";2;"Albania";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Belgium";1;"Russia";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Denmark";12;"The Netherlands";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Denmark";10;"Sweden";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Denmark";8;"Iceland";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Denmark";7;"Ukraine";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Denmark";6;"Hungary";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Denmark";5;"Armenia";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Denmark";4;"Russia";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Denmark";3;"Portugal";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Denmark";2;"Albania";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Denmark";1;"Latvia";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Estonia";12;"The Netherlands";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Estonia";10;"Ukraine";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Estonia";8;"Hungary";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Estonia";7;"Sweden";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Estonia";6;"Latvia";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Estonia";5;"Armenia";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Estonia";4;"Azerbaijan";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Estonia";3;"San Marino";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Estonia";2;"Iceland";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Estonia";1;"Russia";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"France";12;"Armenia";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"France";10;"The Netherlands";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"France";8;"Iceland";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"France";7;"Montenegro";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"France";6;"Sweden";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"France";5;"Portugal";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"France";4;"Estonia";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"France";3;"Hungary";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"France";2;"Azerbaijan";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"France";1;"Belgium";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Hungary";12;"The Netherlands";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Hungary";10;"Sweden";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Hungary";8;"Armenia";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Hungary";7;"San Marino";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Hungary";6;"Iceland";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Hungary";5;"Russia";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Hungary";4;"Montenegro";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Hungary";3;"Ukraine";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Hungary";2;"Latvia";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Hungary";1;"Azerbaijan";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Iceland";12;"The Netherlands";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Iceland";10;"Sweden";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Iceland";8;"Hungary";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Iceland";7;"Ukraine";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Iceland";6;"Latvia";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Iceland";5;"Estonia";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Iceland";4;"San Marino";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Iceland";3;"Armenia";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Iceland";2;"Russia";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Iceland";1;"Azerbaijan";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Latvia";12;"The Netherlands";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Latvia";10;"Estonia";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Latvia";8;"Sweden";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Latvia";7;"Ukraine";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Latvia";6;"Armenia";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Latvia";5;"Iceland";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Latvia";4;"Russia";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Latvia";3;"Hungary";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Latvia";2;"Azerbaijan";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Latvia";1;"San Marino";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Moldova";12;"Russia";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Moldova";10;"Sweden";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Moldova";8;"Ukraine";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Moldova";7;"Belgium";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Moldova";6;"Azerbaijan";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Moldova";5;"Montenegro";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Moldova";4;"Hungary";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Moldova";3;"Portugal";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Moldova";2;"The Netherlands";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Moldova";1;"San Marino";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Montenegro";12;"Albania";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Montenegro";10;"Armenia";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Montenegro";8;"Ukraine";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Montenegro";7;"Azerbaijan";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Montenegro";6;"Moldova";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Montenegro";5;"Sweden";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Montenegro";4;"Russia";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Montenegro";3;"Portugal";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Montenegro";2;"Belgium";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Montenegro";1;"The Netherlands";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Portugal";12;"The Netherlands";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Portugal";10;"Hungary";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Portugal";8;"Sweden";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Portugal";7;"Ukraine";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Portugal";6;"Montenegro";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Portugal";5;"Russia";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Portugal";4;"Armenia";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Portugal";3;"Latvia";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Portugal";2;"Azerbaijan";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Portugal";1;"Iceland";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Russia";12;"Armenia";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Russia";10;"Azerbaijan";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Russia";8;"Hungary";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Russia";7;"Ukraine";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Russia";6;"Sweden";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Russia";5;"Montenegro";"first-semi-final";"copenhagen-2014";"scoreboard"
2014;"Copenhagen";"Russia";4;"Belgium";"first-semi-final";"copenhagen-2014";"scoreboard"
